region_nombre,provincia_nombre,comuna_nombre,cabildo_id,cabildo_nombre,cabildo_direccion,num_mesa,pregunta_glosa,concepto_nombre,concepto_otro,tipo-eleccion,fundamento,len_chars,len_tokens_raw
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Tiene que tener un rango constitucional que sea de los ciudadanos,65,11
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Qué tipo de democracia
participativa
vinculante y derecho
emanar del pueblo
grandes temas país deben ser consultados",116,17
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Como participación de la población en todos los niveles de la democracia representativa.,88,13
Metropolitana de Santiago,Santiago,La Florida,137,Colegio Bellavista,"Cabildo 160, La Florida",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa, proporcional. Que se cultive la cultura democrática. Que incluya nuevos mecanismos como plebiscitos, referendos, etc.",132,16
Metropolitana de Santiago,Santiago,Vitacura,135,Colegio Antartica Chilena,"Av. Las Hualtatas # 7440, Vitacura",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es importante que esté, pero con libertad y participación. Tiene algunos problemas en términos prácticos, además, puede ser cooptada. Debe ser con control ciudadano. El aterrizaje a bajada de la democracia se puede generar en las instituciones.",244,37
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,no hay voces dicidentes ni se discute su jerarquia e importancia.,65,11
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es la forma que tiene el pueblo de participar como ciudadanos, elegir y ser elegidos.",85,15
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Tiene que ser participativa, la solidaridad es la esencia de la democracia. Tener asamblea constituyente.",105,15
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Ejercicio ciudadano equitativo y no elitista. Que permita que hay mayor representatividad, ampliar la participación. Para eso es clave la educación en valores y principios ciudadanos. Amplia, irrestricta y vinculante.",217,30
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,participativa y vinculante,26,3
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,es necesaria la fiel representatividad al elegir a los gobernantes. crear sistema electoral representativo,106,14
Metropolitana de Santiago,Santiago,La Florida,137,Colegio Bellavista,"Cabildo 160, La Florida",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La democracia debe ser formal y sustantiva. No incluir algún tipo de desvalorización. Tener el mismo derecho en el ámbito público y privado. Democracia participativa, que se pueda fiscalizar y revocar mandatos cuando dejen de representarlos.",241,36
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Entendida como democracia participativa, vinculante y directa. Se entiende como una democracia real y profunda. Se espera que la democracia esté en todas partes. Debe ser expresión de las mayorías promover el valor de la igualdad y la discusión ciudadana.",255,40
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Se releva la importancia de la democracia participativa (no solo representativa y basada en el voto), en que la participación de la ciudadanía sea deliberante y vinculante.",172,27
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Involucra representatividad pero sustentada en la participación con caracter vinculante y con control sobre el actuar de los representantes.,140,19
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,gobierno de las mayorías,24,4
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa y representantiva, no reducida a la práctica del voto de la ciudadanía, sino con la capacidad y posibilidad de participar en las decisiones fundamentales como país, con mecanismos constitucionales que fomenten y garanticen la participación como valor.",265,38
Metropolitana de Santiago,Santiago,San Miguel,138,Liceo Betsabé Hormazábal de Alarcón,"Gaspar Banda 4047, San Miguel",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Democracia vinculante y fiscalizadora , agregra concepto de soberanía",69,9
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La democracia en Chile no es representativa y se ha reducido al voto, por ello creemos que debe incorporar mecanismos de participación vinculante.",146,23
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,Es necesario que el concepto se entienda como una democracia (palabras ilegibles)... y representativa donde se evidencie opinones de todas las personas.,152,22
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,La democracia es la forma elegida para gobernarnos y esta debe estar siempre ejercida de manera participativa.,110,17
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"hay una opinión unánime de lo que significa la democracia, en la amplitud de dicha palabra",90,16
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa y vinculante, donde las minorias se subordinan ante la decisión de las mayorias, con el respeto y garantias de las minorias.",138,22
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Independiente de cual se al aofrma de la democracia, el principio debe reconocer que la soberanía radica en el pueblo.
Fue acuerdo parcial porque se habló de democracia como forma de gobernanza y democracia como estilo de vida, ya que no todo el grupo considera que se debe imponer en la vida privada",300,53
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Creemos que es un método de toma de decisiones justa, entendida como representativa y participativa.",100,15
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Acuerdo parcial, se acuerda que se debe precisar el tipo de democracia que se quiere.",85,15
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Debe seer participativa y vinculante, pues el concepto que existe es insuficiente. El grupo está de acuerdo en que debe darse, pero se debe asegurar que este concepto está incompleto",182,30
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Entendemos que una democracia debe ser participativa,52,7
Metropolitana de Santiago,Santiago,San Miguel,138,Liceo Betsabé Hormazábal de Alarcón,"Gaspar Banda 4047, San Miguel",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Estructura y tica representativa y participativa que garantice la soberanía y ciudadanía de cada individuo,106,15
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Respetar al que dice otra cosa. se debe respetar la palabra oída y ser escuchado. Derecho a participar en libertad de expresión.,128,22
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"No tenemos democracia, tenemos una plutocracia. Deberiamos tener una democracia participativa. Ninguna democracia es perfecta pero debemos trabajar para mejorarla.",163,20
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,En u inicio aparece la discusión respecto de los conceptos democracia representativa y democracia participativa. Se propone agregar esa discusión en la sección de nuevos conceptos. Finalmente se llega a acuerdo ya que nadie se opone a que haya democracia.,255,40
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Principio fundamental, requiere participación. No ha sido un país de democracia profunda, debe ser plesbicitada y participativa",127,17
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa, en torno a las decisiones políticas, economicas, social y cultural que lo que le otorga tradicionalmente la democracia representativa",148,20
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",16,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"QUE SEA PARTICIPATIVA, VINCULANTE QUE SEA DE CARACTER REVOCATORIO Y LA SOBERANIA RADICA EN EL PUEBLO",100,16
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",16,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Se está de acuerdo en que hay que tener un sistema democrático, sin embargo este debe reflejarse en una participación ciudadana efectiva y no solo un aspecto institucional",171,28
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",16,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Asamblea constituyente, ampliar acceso ya que actual Constitución blinda a las minorías en desmedro de las mayorías (quórum calificado); consultas vinculantes; limitar atribuciones de instituciones (Tribunal Constitucional, Banco Central)",238,29
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",16,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es  la participación a todo nivel e inclusiva, la igualdad entre personas. A la razón un hombre un voto, tomando en consideración que todos los votos tienen igual importancia. se debe permitir una igualdad de representación, donde cualquier ciudadano pueda postularse. Y debe ser un mecanismo garante",300,47
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",17,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Con la previsión de que sea participativa,41,7
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",17,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Amplia y participativa,22,3
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",18,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"DEMOCRACIA PARTICIPATIVA, DONDE:
1 EXISTAN INTANCIAS DE CONSULTAS CIUDADANAS
2 TRANSPARENCIA EN EL EJERCICIO DE LA DEMOCRACIA
3 PROBIDAD",136,19
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",18,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Se plantea democracia participativa, representativa y directa. Se plantea como principio rector de la practica política, no solo como régimen de gobierno.",154,22
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",19,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"- incorporación de instrumentos.
- representación directa
- nivel de participación.",83,11
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",20,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"CONSENSO SOBRE SU VALOR, NECESIDAD DE PROFUNDIZAR SOBRE EL CONCEPTO HISTORICO Y FORTALECER LA PARTICIPACION. DEBE SER REPRESENTANTIVA Y QUE LOS ELEGIDOS REPRESENTE LOS INTERESES DE SUS VOTANTES
*DEBATE SOBRE DARLE IMPORTANCIA AL DEBER CIVICO Y COMO SE EJERCE. TAMBIEN CON RESPECTO A LA NECESIDAD....",299,45
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",23,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"QUE SEA PARITARIA EN CUANTO A GENERO Y PROPORCIONALIDAD PUES ES EL MEJOR SISTEMA AUNQUE  NO PERFECTO.  NECESITA SER PARTICIPATIVA, NO SOLO EN CUANTO A TOMA DE DECISIONES SINO EN CUANTA  CARGAS.",193,32
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es el  único sistema funcional y aplicable. Más allá del apellido que se le pueda colocar , es el sistema más justo. Quienes son gobernados deben tener la facultad de elegir cómo y por quién . Debe ampliarse la participación democrática del ciudadano.",251,43
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Debe ser participativa y representativa.,40,5
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"participación activa , educación civica , vinculante y representativa",69,9
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"El grupo está de acuerdo en que la democracia en un valor o principio que debe estar incorporado en la constitución política. No obstante, los participantes del grupo tienen diferentes argumentos o razones para incorporarlos en la constitución política.",253,39
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Fundamental para la participación
Nuestra democracia adolece de transparencia, muy presidencialista.
Participación ciudadana vinculante
Particuación con referendos vinculantes
Democracia educativa, transparencia, probidad y rendición de cuenta",243,26
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Debe ser representativa que garantice la participación y sea efectiva,69,10
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Definición de origen griego, gobierno del Pueblo. Es fundamental para la construcción de la constitución.",105,15
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es un valor fundamental, pero debe ser una democracia participativa plena.",74,11
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Resguarda los derechos fundamentales, permite votar y elegir. Resguarda la libertad sin temor a las diferencias.",112,16
Metropolitana de Santiago,Talagante,Talagante,139,Liceo A 119,"Balmaceda 1220, Talagante",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Debe ser representativa y participativa,39,5
Libertador General Bernardo O'Higgins,Cachapoal,Rengo,85,Liceo Industrial de Rengo,"República de Hungría N°100, Rengo",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,IMPORTANTE COMO CONCEPTO PARA EL ENTENDIMIENTO Y BUEN DESARROLLO SOCIAL,71,10
Libertador General Bernardo O'Higgins,Cachapoal,Rengo,85,Liceo Industrial de Rengo,"República de Hungría N°100, Rengo",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Representativa de los intereses de los ciudadanos
De la mano de la igualdad
Importancia de consultar a la gente",111,19
Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,84,Liceo Comercial Diego Portales,"Almarza N°971, Rancagua",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,VALOR PRIMORDIAL PARA LA VIDA SOCIAL,36,6
Libertador General Bernardo O'Higgins,Cachapoal,Rengo,85,Liceo Industrial de Rengo,"República de Hungría N°100, Rengo",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Voto obligatorio .
Poder revocatorio para el poder, para",56,9
Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,84,Liceo Comercial Diego Portales,"Almarza N°971, Rancagua",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,REPRESENTATIVA Y PARTICIPATIVA,30,3
Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,84,Liceo Comercial Diego Portales,"Almarza N°971, Rancagua",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"PARTICIPATIVA, EFECTIVA Y VINCULANTE; REPRESENTATIVA.",53,5
Libertador General Bernardo O'Higgins,Cachapoal,Rengo,85,Liceo Industrial de Rengo,"República de Hungría N°100, Rengo",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,SE RATIFICA,11,2
Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,84,Liceo Comercial Diego Portales,"Almarza N°971, Rancagua",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"DEBE SER PARTICIPATIVA Y VINCULANTE, POR LO QUE DEBE MEJORARSE Y PRECISAR SU FORMA, MÁS ALLÁ DEL MECANISMO DE PARTICIPACIÓN.",124,20
Libertador General Bernardo O'Higgins,Cardenal Caro,Pichilemu,87,Escuela Básica Digna Camilo,"Joaquín Pérez N°261, Pichilemu",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"DEMOCRACIA DEBE SER PARTICIPATIVA, Y DEBEN CONVIVIR LAS ESFERAS DEL ESTADO, MERCADO Y SOCIEDAD CIVIL",100,15
Libertador General Bernardo O'Higgins,Cardenal Caro,Pichilemu,87,Escuela Básica Digna Camilo,"Joaquín Pérez N°261, Pichilemu",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Debe ser representativa y participativa. Se debe garantizar las libertades.,75,10
Libertador General Bernardo O'Higgins,Cardenal Caro,Pichilemu,87,Escuela Básica Digna Camilo,"Joaquín Pérez N°261, Pichilemu",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Por mayoría se pensó que es un valor fundamental.,49,9
Libertador General Bernardo O'Higgins,Cardenal Caro,Pichilemu,87,Escuela Básica Digna Camilo,"Joaquín Pérez N°261, Pichilemu",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,La mayoría está de acuerdo con la democracia como valor.,56,10
Libertador General Bernardo O'Higgins,Cardenal Caro,Pichilemu,87,Escuela Básica Digna Camilo,"Joaquín Pérez N°261, Pichilemu",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Principal mecanismo de organización política y participación social.,68,8
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"INDISPENSABLE, SIN DEMOCRACIA NO SE PUEDE VIVIR EN PAZ",54,9
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,es la mehjor forma de un gobierno por ende el bien comun,56,12
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"ES UN BIEN NECESARIO Y FUNDAMENTAL PARA LA CONVIVENCIA CIUDADANA, UN PAIS DEMOCRATICO ENMARCA UN PAIS PARTICIPATIVO, INFORMADO Y EMPODERADO QUE PERMITE REDUCIR LAS BRECHAS DE INEQUIDAD Y DESIGUALDAD SOCIAL",205,30
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Régimen de representación que asegure la convivencia de formas diversas de planificación social. Democracia es el régimen que representa la mayoría, dígase los trabajadores.",173,24
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,ejercicio de la libertad respetar las mayorias a las minorías y las  mayoría inclusiva para todos,97,16
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,si el pueblo manda debiera ser una demicracia partivipativs de manera que  elijamos a quienes nos quieren gobernar pero tambien cambiar a,137,22
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,ASPECTO FUNDAMENTAL PARA SOCIEDAD,33,4
Libertador General Bernardo O'Higgins,Colchagua,San Fernando,95,Liceo Neandro Schilling,"Argomedo 583, San Fernando",16,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,ES LO FUNDAMENTAL DEBE MEJORAR,30,5
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,El Estado debe garantizar la Democracia como sistema de gobierno y cada ciudadano que habita en este territorio debe contribuir siempre a mantenerla.,149,23
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Democracia participativa y que sean los ciudadanos quienes influyan en la toma de decisiones.,93,14
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Sin democracia se vulnera la igualdad, la justicia, etc. por lo tanto debería estar como principal valor y principio de la sociedad. 
Sin democracia no se respeta la dignidad de las personas.",191,32
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"El grupo al tratar cada tema consideró estar de acuerdo con el ranking, por lo mismo es que no se estipulan definiciones o fundamentos para determinados conceptos.",163,27
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Derecho a ser informado. Derecho a educación cívica. Derecho a expresar las opiniones libremente y no ser reprimido por eso. Decisiones soberanas.,146,22
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"NECESITAMOS QUE LA BASE SEA LA DEMOCRACIA, PERO UNA DEMOCRACIA QUE SEA MAS EFECTIVA, PUES POR EL MOMENTO NO SE HA VISTO REFLEJADO EN SU TOTALIDAD, AÚN EXISTEN LEYES QUE LOS CHILENOS NO ELEGIMOS, QUE SE CONVERSAN EN PRIVADO SIN PENSAR EN LAS NECESIDADES DE LA GENTE.",265,47
Maule,Cauquenes,Cauquenes,88,Liceo Claudina Urrutia,"Catedral 525, Cauquenes",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,LIBERTAD Y RESPETO DE OPINIÓN Y PARTICIPACIÓN CIUDADANA.,56,8
Maule,Curicó,Curicó,101,Escuela Palestina,"Manuel Rodríguez Nº482, Curicó",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,O,1,1
